time,ghi,dni,dhi,temp_air,wind_speed
2025-06-24T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T06:00:00+08:00,125.4067,650.0,16.7209,25.0,1.5
2025-06-25T07:00:00+08:00,288.9337,650.0,38.5245,25.0,1.5
2025-06-25T08:00:00+08:00,440.7444,650.0,58.7659,25.0,1.5
2025-06-25T09:00:00+08:00,570.4933,650.0,76.0658,25.0,1.5
2025-06-25T10:00:00+08:00,669.338,650.0,89.2451,25.0,1.5
2025-06-25T11:00:00+08:00,730.5425,650.0,97.4057,25.0,1.5
2025-06-25T12:00:00+08:00,749.9359,650.0,99.9915,25.0,1.5
2025-06-25T13:00:00+08:00,726.1965,650.0,96.8262,25.0,1.5
2025-06-25T14:00:00+08:00,660.9421,650.0,88.1256,25.0,1.5
2025-06-25T15:00:00+08:00,558.6196,650.0,74.4826,25.0,1.5
2025-06-25T16:00:00+08:00,426.2023,650.0,56.827,25.0,1.5
2025-06-25T17:00:00+08:00,272.714,650.0,36.3619,25.0,1.5
2025-06-25T18:00:00+08:00,108.6149,650.0,14.482,25.0,1.5
2025-06-25T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-25T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T06:00:00+08:00,125.2693,650.0,16.7026,25.0,1.5
2025-06-26T07:00:00+08:00,288.8328,650.0,38.511,25.0,1.5
2025-06-26T08:00:00+08:00,440.6773,650.0,58.757,25.0,1.5
2025-06-26T09:00:00+08:00,570.455,650.0,76.0607,25.0,1.5
2025-06-26T10:00:00+08:00,669.3218,650.0,89.2429,25.0,1.5
2025-06-26T11:00:00+08:00,730.5399,650.0,97.4053,25.0,1.5
2025-06-26T12:00:00+08:00,749.9376,650.0,99.9917,25.0,1.5
2025-06-26T13:00:00+08:00,726.1929,650.0,96.8257,25.0,1.5
2025-06-26T14:00:00+08:00,660.924,650.0,88.1232,25.0,1.5
2025-06-26T15:00:00+08:00,558.5787,650.0,74.4772,25.0,1.5
2025-06-26T16:00:00+08:00,426.1319,650.0,56.8176,25.0,1.5
2025-06-26T17:00:00+08:00,272.6094,650.0,36.3479,25.0,1.5
2025-06-26T18:00:00+08:00,108.4737,650.0,14.4632,25.0,1.5
2025-06-26T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-26T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T06:00:00+08:00,125.0997,650.0,16.68,25.0,1.5
2025-06-27T07:00:00+08:00,288.708,650.0,38.4944,25.0,1.5
2025-06-27T08:00:00+08:00,440.5942,650.0,58.7459,25.0,1.5
2025-06-27T09:00:00+08:00,570.4076,650.0,76.0543,25.0,1.5
2025-06-27T10:00:00+08:00,669.3015,650.0,89.2402,25.0,1.5
2025-06-27T11:00:00+08:00,730.5365,650.0,97.4049,25.0,1.5
2025-06-27T12:00:00+08:00,749.9395,650.0,99.9919,25.0,1.5
2025-06-27T13:00:00+08:00,726.1882,650.0,96.8251,25.0,1.5
2025-06-27T14:00:00+08:00,660.9014,650.0,88.1202,25.0,1.5
2025-06-27T15:00:00+08:00,558.528,650.0,74.4704,25.0,1.5
2025-06-27T16:00:00+08:00,426.0448,650.0,56.806,25.0,1.5
2025-06-27T17:00:00+08:00,272.4802,650.0,36.3307,25.0,1.5
2025-06-27T18:00:00+08:00,108.2994,650.0,14.4399,25.0,1.5
2025-06-27T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-27T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T06:00:00+08:00,124.8977,650.0,16.653,25.0,1.5
2025-06-28T07:00:00+08:00,288.5594,650.0,38.4746,25.0,1.5
2025-06-28T08:00:00+08:00,440.4951,650.0,58.7327,25.0,1.5
2025-06-28T09:00:00+08:00,570.3508,650.0,76.0468,25.0,1.5
2025-06-28T10:00:00+08:00,669.277,650.0,89.2369,25.0,1.5
2025-06-28T11:00:00+08:00,730.5319,650.0,97.4043,25.0,1.5
2025-06-28T12:00:00+08:00,749.9413,650.0,99.9922,25.0,1.5
2025-06-28T13:00:00+08:00,726.1823,650.0,96.8243,25.0,1.5
2025-06-28T14:00:00+08:00,660.8741,650.0,88.1166,25.0,1.5
2025-06-28T15:00:00+08:00,558.4674,650.0,74.4623,25.0,1.5
2025-06-28T16:00:00+08:00,425.941,650.0,56.7921,25.0,1.5
2025-06-28T17:00:00+08:00,272.3263,650.0,36.3102,25.0,1.5
2025-06-28T18:00:00+08:00,108.092,650.0,14.4123,25.0,1.5
2025-06-28T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-28T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T06:00:00+08:00,124.6635,650.0,16.6218,25.0,1.5
2025-06-29T07:00:00+08:00,288.3869,650.0,38.4516,25.0,1.5
2025-06-29T08:00:00+08:00,440.38,650.0,58.7173,25.0,1.5
2025-06-29T09:00:00+08:00,570.2846,650.0,76.038,25.0,1.5
2025-06-29T10:00:00+08:00,669.2481,650.0,89.2331,25.0,1.5
2025-06-29T11:00:00+08:00,730.5262,650.0,97.4035,25.0,1.5
2025-06-29T12:00:00+08:00,749.9428,650.0,99.9924,25.0,1.5
2025-06-29T13:00:00+08:00,726.1749,650.0,96.8233,25.0,1.5
2025-06-29T14:00:00+08:00,660.8421,650.0,88.1123,25.0,1.5
2025-06-29T15:00:00+08:00,558.3967,650.0,74.4529,25.0,1.5
2025-06-29T16:00:00+08:00,425.8203,650.0,56.776,25.0,1.5
2025-06-29T17:00:00+08:00,272.1477,650.0,36.2864,25.0,1.5
2025-06-29T18:00:00+08:00,107.8515,650.0,14.3802,25.0,1.5
2025-06-29T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-29T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T06:00:00+08:00,124.3971,650.0,16.5863,25.0,1.5
2025-06-30T07:00:00+08:00,288.1905,650.0,38.4254,25.0,1.5
2025-06-30T08:00:00+08:00,440.2486,650.0,58.6998,25.0,1.5
2025-06-30T09:00:00+08:00,570.2088,650.0,76.0278,25.0,1.5
2025-06-30T10:00:00+08:00,669.2146,650.0,89.2286,25.0,1.5
2025-06-30T11:00:00+08:00,730.5189,650.0,97.4025,25.0,1.5
2025-06-30T12:00:00+08:00,749.9439,650.0,99.9925,25.0,1.5
2025-06-30T13:00:00+08:00,726.1658,650.0,96.8221,25.0,1.5
2025-06-30T14:00:00+08:00,660.805,650.0,88.1073,25.0,1.5
2025-06-30T15:00:00+08:00,558.3159,650.0,74.4421,25.0,1.5
2025-06-30T16:00:00+08:00,425.6828,650.0,56.7577,25.0,1.5
2025-06-30T17:00:00+08:00,271.9444,650.0,36.2593,25.0,1.5
2025-06-30T18:00:00+08:00,107.5779,650.0,14.3437,25.0,1.5
2025-06-30T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-06-30T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T06:00:00+08:00,124.0985,650.0,16.5465,25.0,1.5
2025-07-01T07:00:00+08:00,287.9702,650.0,38.396,25.0,1.5
2025-07-01T08:00:00+08:00,440.101,650.0,58.6801,25.0,1.5
2025-07-01T09:00:00+08:00,570.1233,650.0,76.0164,25.0,1.5
2025-07-01T10:00:00+08:00,669.1764,650.0,89.2235,25.0,1.5
2025-07-01T11:00:00+08:00,730.5099,650.0,97.4013,25.0,1.5
2025-07-01T12:00:00+08:00,749.9442,650.0,99.9926,25.0,1.5
2025-07-01T13:00:00+08:00,726.1547,650.0,96.8206,25.0,1.5
2025-07-01T14:00:00+08:00,660.7627,650.0,88.1017,25.0,1.5
2025-07-01T15:00:00+08:00,558.2246,650.0,74.4299,25.0,1.5
2025-07-01T16:00:00+08:00,425.5281,650.0,56.7371,25.0,1.5
2025-07-01T17:00:00+08:00,271.7163,650.0,36.2288,25.0,1.5
2025-07-01T18:00:00+08:00,107.2713,650.0,14.3028,25.0,1.5
2025-07-01T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-01T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T06:00:00+08:00,123.7678,650.0,16.5024,25.0,1.5
2025-07-02T07:00:00+08:00,287.7259,650.0,38.3635,25.0,1.5
2025-07-02T08:00:00+08:00,439.9368,650.0,58.6582,25.0,1.5
2025-07-02T09:00:00+08:00,570.0277,650.0,76.0037,25.0,1.5
2025-07-02T10:00:00+08:00,669.133,650.0,89.2177,25.0,1.5
2025-07-02T11:00:00+08:00,730.4989,650.0,97.3999,25.0,1.5
2025-07-02T12:00:00+08:00,749.9434,650.0,99.9925,25.0,1.5
2025-07-02T13:00:00+08:00,726.1414,650.0,96.8189,25.0,1.5
2025-07-02T14:00:00+08:00,660.715,650.0,88.0953,25.0,1.5
2025-07-02T15:00:00+08:00,558.1228,650.0,74.4164,25.0,1.5
2025-07-02T16:00:00+08:00,425.3563,650.0,56.7142,25.0,1.5
2025-07-02T17:00:00+08:00,271.4634,650.0,36.1951,25.0,1.5
2025-07-02T18:00:00+08:00,106.9317,650.0,14.2576,25.0,1.5
2025-07-02T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-02T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T06:00:00+08:00,123.405,650.0,16.454,25.0,1.5
2025-07-03T07:00:00+08:00,287.4575,650.0,38.3277,25.0,1.5
2025-07-03T08:00:00+08:00,439.7561,650.0,58.6341,25.0,1.5
2025-07-03T09:00:00+08:00,569.9219,650.0,75.9896,25.0,1.5
2025-07-03T10:00:00+08:00,669.0843,650.0,89.2112,25.0,1.5
2025-07-03T11:00:00+08:00,730.4856,650.0,97.3981,25.0,1.5
2025-07-03T12:00:00+08:00,749.9413,650.0,99.9922,25.0,1.5
2025-07-03T13:00:00+08:00,726.1256,650.0,96.8167,25.0,1.5
2025-07-03T14:00:00+08:00,660.6614,650.0,88.0882,25.0,1.5
2025-07-03T15:00:00+08:00,558.0101,650.0,74.4014,25.0,1.5
2025-07-03T16:00:00+08:00,425.1672,650.0,56.689,25.0,1.5
2025-07-03T17:00:00+08:00,271.1857,650.0,36.1581,25.0,1.5
2025-07-03T18:00:00+08:00,106.5591,650.0,14.2079,25.0,1.5
2025-07-03T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-03T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T06:00:00+08:00,123.0101,650.0,16.4013,25.0,1.5
2025-07-04T07:00:00+08:00,287.165,650.0,38.2887,25.0,1.5
2025-07-04T08:00:00+08:00,439.5587,650.0,58.6078,25.0,1.5
2025-07-04T09:00:00+08:00,569.8057,650.0,75.9741,25.0,1.5
2025-07-04T10:00:00+08:00,669.03,650.0,89.204,25.0,1.5
2025-07-04T11:00:00+08:00,730.4695,650.0,97.3959,25.0,1.5
2025-07-04T12:00:00+08:00,749.9374,650.0,99.9917,25.0,1.5
2025-07-04T13:00:00+08:00,726.1068,650.0,96.8142,25.0,1.5
2025-07-04T14:00:00+08:00,660.6018,650.0,88.0802,25.0,1.5
2025-07-04T15:00:00+08:00,557.8865,650.0,74.3849,25.0,1.5
2025-07-04T16:00:00+08:00,424.9606,650.0,56.6614,25.0,1.5
2025-07-04T17:00:00+08:00,270.883,650.0,36.1177,25.0,1.5
2025-07-04T18:00:00+08:00,106.1537,650.0,14.1538,25.0,1.5
2025-07-04T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-04T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T06:00:00+08:00,122.5832,650.0,16.3444,25.0,1.5
2025-07-05T07:00:00+08:00,286.8483,650.0,38.2464,25.0,1.5
2025-07-05T08:00:00+08:00,439.3443,650.0,58.5792,25.0,1.5
2025-07-05T09:00:00+08:00,569.6787,650.0,75.9572,25.0,1.5
2025-07-05T10:00:00+08:00,668.9696,650.0,89.1959,25.0,1.5
2025-07-05T11:00:00+08:00,730.4504,650.0,97.3934,25.0,1.5
2025-07-05T12:00:00+08:00,749.9313,650.0,99.9908,25.0,1.5
2025-07-05T13:00:00+08:00,726.0848,650.0,96.8113,25.0,1.5
2025-07-05T14:00:00+08:00,660.5358,650.0,88.0714,25.0,1.5
2025-07-05T15:00:00+08:00,557.7515,650.0,74.3669,25.0,1.5
2025-07-05T16:00:00+08:00,424.7364,650.0,56.6315,25.0,1.5
2025-07-05T17:00:00+08:00,270.5554,650.0,36.0741,25.0,1.5
2025-07-05T18:00:00+08:00,105.7155,650.0,14.0954,25.0,1.5
2025-07-05T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-05T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T06:00:00+08:00,122.1244,650.0,16.2833,25.0,1.5
2025-07-06T07:00:00+08:00,286.5074,650.0,38.201,25.0,1.5
2025-07-06T08:00:00+08:00,439.1128,650.0,58.5484,25.0,1.5
2025-07-06T09:00:00+08:00,569.5408,650.0,75.9388,25.0,1.5
2025-07-06T10:00:00+08:00,668.9029,650.0,89.1871,25.0,1.5
2025-07-06T11:00:00+08:00,730.4278,650.0,97.3904,25.0,1.5
2025-07-06T12:00:00+08:00,749.9227,650.0,99.9897,25.0,1.5
2025-07-06T13:00:00+08:00,726.059,650.0,96.8079,25.0,1.5
2025-07-06T14:00:00+08:00,660.463,650.0,88.0617,25.0,1.5
2025-07-06T15:00:00+08:00,557.605,650.0,74.3473,25.0,1.5
2025-07-06T16:00:00+08:00,424.4945,650.0,56.5993,25.0,1.5
2025-07-06T17:00:00+08:00,270.2028,650.0,36.027,25.0,1.5
2025-07-06T18:00:00+08:00,105.2446,650.0,14.0326,25.0,1.5
2025-07-06T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-06T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T06:00:00+08:00,121.6337,650.0,16.2178,25.0,1.5
2025-07-07T07:00:00+08:00,286.1421,650.0,38.1523,25.0,1.5
2025-07-07T08:00:00+08:00,438.864,650.0,58.5152,25.0,1.5
2025-07-07T09:00:00+08:00,569.3915,650.0,75.9189,25.0,1.5
2025-07-07T10:00:00+08:00,668.8294,650.0,89.1773,25.0,1.5
2025-07-07T11:00:00+08:00,730.4013,650.0,97.3868,25.0,1.5
2025-07-07T12:00:00+08:00,749.9111,650.0,99.9881,25.0,1.5
2025-07-07T13:00:00+08:00,726.0292,650.0,96.8039,25.0,1.5
2025-07-07T14:00:00+08:00,660.3831,650.0,88.0511,25.0,1.5
2025-07-07T15:00:00+08:00,557.4466,650.0,74.3262,25.0,1.5
2025-07-07T16:00:00+08:00,424.2345,650.0,56.5646,25.0,1.5
2025-07-07T17:00:00+08:00,269.8251,650.0,35.9767,25.0,1.5
2025-07-07T18:00:00+08:00,104.7411,650.0,13.9655,25.0,1.5
2025-07-07T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-07T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T06:00:00+08:00,121.1112,650.0,16.1482,25.0,1.5
2025-07-08T07:00:00+08:00,285.7525,650.0,38.1003,25.0,1.5
2025-07-08T08:00:00+08:00,438.5976,650.0,58.4797,25.0,1.5
2025-07-08T09:00:00+08:00,569.2306,650.0,75.8974,25.0,1.5
2025-07-08T10:00:00+08:00,668.7488,650.0,89.1665,25.0,1.5
2025-07-08T11:00:00+08:00,730.3704,650.0,97.3827,25.0,1.5
2025-07-08T12:00:00+08:00,749.896,650.0,99.9861,25.0,1.5
2025-07-08T13:00:00+08:00,725.9948,650.0,96.7993,25.0,1.5
2025-07-08T14:00:00+08:00,660.2957,650.0,88.0394,25.0,1.5
2025-07-08T15:00:00+08:00,557.276,650.0,74.3035,25.0,1.5
2025-07-08T16:00:00+08:00,423.9564,650.0,56.5275,25.0,1.5
2025-07-08T17:00:00+08:00,269.4223,650.0,35.923,25.0,1.5
2025-07-08T18:00:00+08:00,104.2049,650.0,13.894,25.0,1.5
2025-07-08T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-08T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T06:00:00+08:00,120.557,650.0,16.0743,25.0,1.5
2025-07-09T07:00:00+08:00,285.3384,650.0,38.0451,25.0,1.5
2025-07-09T08:00:00+08:00,438.3136,650.0,58.4418,25.0,1.5
2025-07-09T09:00:00+08:00,569.0577,650.0,75.8744,25.0,1.5
2025-07-09T10:00:00+08:00,668.6607,650.0,89.1548,25.0,1.5
2025-07-09T11:00:00+08:00,730.3347,650.0,97.378,25.0,1.5
2025-07-09T12:00:00+08:00,749.8768,650.0,99.9836,25.0,1.5
2025-07-09T13:00:00+08:00,725.9553,650.0,96.794,25.0,1.5
2025-07-09T14:00:00+08:00,660.2003,650.0,88.0267,25.0,1.5
2025-07-09T15:00:00+08:00,557.093,650.0,74.2791,25.0,1.5
2025-07-09T16:00:00+08:00,423.6599,650.0,56.488,25.0,1.5
2025-07-09T17:00:00+08:00,268.9943,650.0,35.8659,25.0,1.5
2025-07-09T18:00:00+08:00,103.6363,650.0,13.8182,25.0,1.5
2025-07-09T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-09T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-10T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-10T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-10T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-10T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-10T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-10T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-07-10T06:00:00+08:00,119.9711,650.0,15.9961,25.0,1.5
